rank,architecture,epoch,train_loss,val_mse
1,"relu:[96, 95]",118,686.4337225582437,1148.0657958984375
1,"relu:[96, 95]",119,682.6098540494091,1125.0009765625
1,"relu:[96, 95]",120,681.6851848424549,1135.43359375
2,"relu:[98, 99]",1,5236.5308583249325,4659.16845703125
2,"relu:[98, 99]",2,4370.413627072133,3789.57275390625
2,"relu:[98, 99]",3,3265.9575837603606,2664.942138671875
2,"relu:[98, 99]",4,2112.1409739723345,1839.0679931640625
2,"relu:[98, 99]",5,1630.2255371968806,1642.9381103515625
2,"relu:[98, 99]",6,1554.0551616053428,1607.304931640625
2,"relu:[98, 99]",7,1537.3156460888497,1615.1859130859375
2,"relu:[98, 99]",8,1526.552922687052,1613.1192626953125
2,"relu:[98, 99]",9,1520.5067863218246,1602.329345703125
2,"relu:[98, 99]",10,1513.1389270413306,1600.7584228515625
2,"relu:[98, 99]",11,1505.0523441000223,1600.421630859375
2,"relu:[98, 99]",12,1499.7470782755097,1611.15087890625
2,"relu:[98, 99]",13,1493.3073479327677,1595.6724853515625
2,"relu:[98, 99]",14,1487.4434685819892,1603.2620849609375
2,"relu:[98, 99]",15,1482.273154594394,1605.7301025390625
2,"relu:[98, 99]",16,1476.4783482267865,1611.8924560546875
2,"relu:[98, 99]",17,1470.9455131503416,1597.9168701171875
2,"relu:[98, 99]",18,1463.7909568212365,1592.1904296875
2,"relu:[98, 99]",19,1457.881627936688,1594.4080810546875
2,"relu:[98, 99]",20,1452.8220945515513,1593.9486083984375
2,"relu:[98, 99]",21,1447.400459141885,1588.6029052734375
2,"relu:[98, 99]",22,1440.9786409330197,1590.0413818359375
2,"relu:[98, 99]",23,1435.36932937458,1581.372314453125
2,"relu:[98, 99]",24,1429.207373484403,1572.1142578125
2,"relu:[98, 99]",25,1423.9001176950326,1577.1737060546875
2,"relu:[98, 99]",26,1415.7846199281755,1568.6937255859375
2,"relu:[98, 99]",27,1410.6162556528618,1568.1646728515625
2,"relu:[98, 99]",28,1404.3066660891297,1571.8271484375
2,"relu:[98, 99]",29,1396.8735642956149,1566.792236328125
2,"relu:[98, 99]",30,1388.8489129179268,1569.73388671875
2,"relu:[98, 99]",31,1381.2541270266297,1561.5244140625
2,"relu:[98, 99]",32,1373.8661340200772,1567.0916748046875
2,"relu:[98, 99]",33,1366.8406348881329,1546.9967041015625
2,"relu:[98, 99]",34,1358.7863161367327,1546.2650146484375
2,"relu:[98, 99]",35,1351.9054565429688,1538.2861328125
2,"relu:[98, 99]",36,1341.5706288327453,1540.9019775390625
2,"relu:[98, 99]",37,1333.3532579210068,1537.680908203125
2,"relu:[98, 99]",38,1323.7342190650202,1542.45947265625
2,"relu:[98, 99]",39,1314.190349094842,1528.5404052734375
2,"relu:[98, 99]",40,1307.7487391318045,1540.708984375
2,"relu:[98, 99]",41,1296.9194538075437,1534.0419921875
2,"relu:[98, 99]",42,1287.6947963044636,1534.96435546875
2,"relu:[98, 99]",43,1279.4001596977207,1508.2333984375
2,"relu:[98, 99]",44,1271.1317802839383,1502.016845703125
2,"relu:[98, 99]",45,1259.3933671629984,1517.9722900390625
2,"relu:[98, 99]",46,1248.8258954448086,1506.54736328125
2,"relu:[98, 99]",47,1238.1005523353494,1496.0206298828125
2,"relu:[98, 99]",48,1230.506371501526,1491.8243408203125
2,"relu:[98, 99]",49,1221.3734002226142,1486.3663330078125
2,"relu:[98, 99]",50,1211.1228753640232,1496.31298828125
2,"relu:[98, 99]",51,1201.6202924612176,1488.5679931640625
2,"relu:[98, 99]",52,1190.2245700849855,1487.624755859375
2,"relu:[98, 99]",53,1183.805371312514,1477.046630859375
2,"relu:[98, 99]",54,1170.8227319423443,1475.5244140625
2,"relu:[98, 99]",55,1162.5791778673836,1456.2900390625
2,"relu:[98, 99]",56,1156.715180515303,1493.8011474609375
2,"relu:[98, 99]",57,1147.1288631972445,1452.6907958984375
2,"relu:[98, 99]",58,1134.0146148791023,1450.180419921875
2,"relu:[98, 99]",59,1123.7820708025313,1437.871337890625
2,"relu:[98, 99]",60,1115.5255801621304,1433.1173095703125
2,"relu:[98, 99]",61,1105.2670347589747,1441.9287109375
2,"relu:[98, 99]",62,1096.8834451217379,1453.2315673828125
2,"relu:[98, 99]",63,1086.9170899312555,1447.2601318359375
2,"relu:[98, 99]",64,1077.3881620236195,1411.0780029296875
2,"relu:[98, 99]",65,1067.3316721270162,1408.84326171875
2,"relu:[98, 99]",66,1057.2058354422184,1429.7083740234375
2,"relu:[98, 99]",67,1046.7699066927782,1420.481201171875
2,"relu:[98, 99]",68,1039.1752284771226,1424.95458984375
2,"relu:[98, 99]",69,1030.1019313798583,1402.9544677734375
2,"relu:[98, 99]",70,1022.7177809629816,1397.242431640625
2,"relu:[98, 99]",71,1014.1766744196628,1401.0770263671875
2,"relu:[98, 99]",72,1004.7556441549759,1379.894775390625
2,"relu:[98, 99]",73,996.7203894611755,1386.02490234375
2,"relu:[98, 99]",74,987.1322551768313,1376.0225830078125
2,"relu:[98, 99]",75,979.7112943478382,1354.9796142578125
2,"relu:[98, 99]",76,973.0842820252997,1385.2335205078125
2,"relu:[98, 99]",77,966.8178228781642,1360.712890625
2,"relu:[98, 99]",78,958.6014656313004,1363.225341796875
2,"relu:[98, 99]",79,951.0315729394181,1366.775146484375
2,"relu:[98, 99]",80,942.7490423387097,1363.4971923828125
2,"relu:[98, 99]",81,937.313133453041,1354.3609619140625
2,"relu:[98, 99]",82,928.5142115220374,1337.1025390625
2,"relu:[98, 99]",83,920.4666463216146,1335.648193359375
2,"relu:[98, 99]",84,915.5862890975022,1325.128662109375
2,"relu:[98, 99]",85,906.3707772422435,1340.548828125
2,"relu:[98, 99]",86,902.7464785996303,1342.0816650390625
2,"relu:[98, 99]",87,896.9122264137404,1316.8890380859375
2,"relu:[98, 99]",88,885.7382564421623,1331.6588134765625
2,"relu:[98, 99]",89,885.2280536829358,1330.3148193359375
2,"relu:[98, 99]",90,878.0688798583109,1295.703369140625
2,"relu:[98, 99]",91,873.4821987794719,1315.8609619140625
2,"relu:[98, 99]",92,865.0744002366151,1301.6927490234375
2,"relu:[98, 99]",93,862.0520357302868,1307.4735107421875
2,"relu:[98, 99]",94,853.8836419655858,1317.362060546875
2,"relu:[98, 99]",95,849.0788253510725,1318.696533203125
2,"relu:[98, 99]",96,842.514035548275,1295.8515625
2,"relu:[98, 99]",97,837.2204705788671,1284.877685546875
2,"relu:[98, 99]",98,833.0237743965614,1277.572509765625
2,"relu:[98, 99]",99,830.989095795881,1270.6531982421875
2,"relu:[98, 99]",100,821.1844769002716,1286.434326171875
2,"relu:[98, 99]",101,818.2925046640485,1298.3482666015625
2,"relu:[98, 99]",102,814.7936687510501,1259.3809814453125
2,"relu:[98, 99]",103,806.0175731809336,1267.74951171875
2,"relu:[98, 99]",104,800.9771607320369,1263.2626953125
2,"relu:[98, 99]",105,798.4599304417983,1251.7086181640625
2,"relu:[98, 99]",106,795.1664600221915,1246.362548828125
2,"relu:[98, 99]",107,785.9701986114611,1295.0770263671875
2,"relu:[98, 99]",108,788.1892412301887,1273.4609375
2,"relu:[98, 99]",109,779.5379153015793,1271.8323974609375
2,"relu:[98, 99]",110,775.5630247273325,1265.915771484375
2,"relu:[98, 99]",111,773.5867718658994,1224.4876708984375
2,"relu:[98, 99]",112,767.0308397299927,1244.684814453125
2,"relu:[98, 99]",113,763.1337233020413,1250.7120361328125
2,"relu:[98, 99]",114,760.8735377376652,1229.1707763671875
2,"relu:[98, 99]",115,752.9206610785591,1223.7786865234375
2,"relu:[98, 99]",116,750.4860499009436,1250.9591064453125
2,"relu:[98, 99]",117,747.9331313266549,1232.7081298828125
2,"relu:[98, 99]",118,740.7858926533798,1212.0751953125
2,"relu:[98, 99]",119,742.2935629349029,1228.9140625
2,"relu:[98, 99]",120,733.3720292286206,1211.7901611328125
3,"relu:[96, 99]",1,5069.627855832773,4564.92333984375
3,"relu:[96, 99]",2,4301.397658875168,3790.459228515625
3,"relu:[96, 99]",3,3301.3352703573028,2746.513916015625
3,"relu:[96, 99]",4,2174.6753502849183,1869.487060546875
3,"relu:[96, 99]",5,1647.2012146652385,1658.9765625
3,"relu:[96, 99]",6,1565.167809752324,1620.099853515625
3,"relu:[96, 99]",7,1548.133663141941,1615.79736328125
3,"relu:[96, 99]",8,1540.3727354425682,1618.49560546875
3,"relu:[96, 99]",9,1530.4338741179436,1615.1812744140625
3,"relu:[96, 99]",10,1522.6003655108927,1633.8116455078125
3,"relu:[96, 99]",11,1516.3538767606126,1624.5455322265625
3,"relu:[96, 99]",12,1510.0262397793458,1618.31591796875
3,"relu:[96, 99]",13,1504.296528827845,1622.0369873046875
3,"relu:[96, 99]",14,1496.5293462281586,1629.6624755859375
3,"relu:[96, 99]",15,1493.2268060280858,1617.1611328125
3,"relu:[96, 99]",16,1485.645664141255,1634.58740234375
3,"relu:[96, 99]",17,1481.4047627548164,1630.0628662109375
3,"relu:[96, 99]",18,1474.7640230349743,1610.28173828125
3,"relu:[96, 99]",19,1470.378329325577,1626.251220703125
3,"relu:[96, 99]",20,1465.2992078118,1613.8206787109375
3,"relu:[96, 99]",21,1459.5336529912915,1619.5693359375
3,"relu:[96, 99]",22,1453.2810994903673,1618.6221923828125
3,"relu:[96, 99]",23,1448.2735212428595,1605.8890380859375
3,"relu:[96, 99]",24,1444.4818607890904,1604.4827880859375
3,"relu:[96, 99]",25,1435.9025362623208,1607.586669921875
3,"relu:[96, 99]",26,1432.9860403190805,1605.8099365234375
3,"relu:[96, 99]",27,1426.9406991172434,1615.33935546875
3,"relu:[96, 99]",28,1419.4497349455364,1619.1348876953125
3,"relu:[96, 99]",29,1414.1197860663083,1617.406982421875
3,"relu:[96, 99]",30,1409.4734007914005,1603.9666748046875
3,"relu:[96, 99]",31,1403.6671123326894,1600.58203125
3,"relu:[96, 99]",32,1397.5308129095263,1607.8134765625
3,"relu:[96, 99]",33,1389.9039325891856,1609.015380859375
3,"relu:[96, 99]",34,1384.822389095402,1612.2362060546875
3,"relu:[96, 99]",35,1378.1376790364584,1603.9755859375
3,"relu:[96, 99]",36,1371.572953156502,1612.478759765625
3,"relu:[96, 99]",37,1365.7411593967013,1602.14404296875
3,"relu:[96, 99]",38,1359.9857848027273,1587.0615234375
3,"relu:[96, 99]",39,1353.232835688984,1589.498291015625
3,"relu:[96, 99]",40,1347.1642195725526,1596.8375244140625
3,"relu:[96, 99]",41,1341.9436079784107,1585.368408203125
3,"relu:[96, 99]",42,1332.861972078713,1601.4639892578125
3,"relu:[96, 99]",43,1326.165417874244,1608.352294921875
3,"relu:[96, 99]",44,1320.2946687212982,1589.8026123046875
3,"relu:[96, 99]",45,1313.796085436968,1584.0230712890625
3,"relu:[96, 99]",46,1308.5773251113071,1609.29833984375
3,"relu:[96, 99]",47,1299.065430387545,1604.291259765625
3,"relu:[96, 99]",48,1292.5111878535226,1593.9715576171875
3,"relu:[96, 99]",49,1286.3543319647458,1591.96630859375
3,"relu:[96, 99]",50,1280.5009418227767,1573.749755859375
3,"relu:[96, 99]",51,1276.1424276153673,1602.7939453125
3,"relu:[96, 99]",52,1265.1669602479558,1591.5750732421875
3,"relu:[96, 99]",53,1259.0219434731323,1573.16748046875
3,"relu:[96, 99]",54,1253.603662984431,1576.2584228515625
3,"relu:[96, 99]",55,1247.4907573959733,1579.4761962890625
3,"relu:[96, 99]",56,1242.0858439565131,1587.1226806640625
3,"relu:[96, 99]",57,1232.6633789937557,1573.3209228515625
3,"relu:[96, 99]",58,1229.3857713268649,1576.5906982421875
3,"relu:[96, 99]",59,1222.2279590893818,1573.0133056640625
3,"relu:[96, 99]",60,1215.9450395700326,1564.410400390625
3,"relu:[96, 99]",61,1208.8592205526154,1570.238037109375
3,"relu:[96, 99]",62,1202.7822192995352,1571.35693359375
3,"relu:[96, 99]",63,1198.8724494742664,1570.8145751953125
3,"relu:[96, 99]",64,1191.8643844331036,1567.9730224609375
3,"relu:[96, 99]",65,1185.6004459285393,1587.146728515625
3,"relu:[96, 99]",66,1179.7534758974575,1564.8465576171875
3,"relu:[96, 99]",67,1171.5081013559868,1554.5169677734375
3,"relu:[96, 99]",68,1167.030232703643,1570.2724609375
3,"relu:[96, 99]",69,1161.897755656362,1566.968994140625
3,"relu:[96, 99]",70,1157.6303957265766,1572.853271484375
3,"relu:[96, 99]",71,1149.5124353333613,1562.551513671875
3,"relu:[96, 99]",72,1148.1270895899838,1557.3175048828125
3,"relu:[96, 99]",73,1143.2641079154066,1562.4219970703125
3,"relu:[96, 99]",74,1137.5416757672492,1553.7056884765625
3,"relu:[96, 99]",75,1134.1918706422211,1580.601806640625
3,"relu:[96, 99]",76,1127.2385232029849,1584.2847900390625
3,"relu:[96, 99]",77,1121.39049890443,1558.6512451171875
3,"relu:[96, 99]",78,1120.3602976590503,1538.3624267578125
3,"relu:[96, 99]",79,1112.5578146001344,1565.9375
3,"relu:[96, 99]",80,1106.4351727885585,1551.8011474609375
3,"relu:[96, 99]",81,1108.6484581075688,1553.3297119140625
3,"relu:[96, 99]",82,1100.5990587460096,1546.5513916015625
3,"relu:[96, 99]",83,1095.9100937272485,1559.918701171875
3,"relu:[96, 99]",84,1094.0900205988182,1554.1693115234375
3,"relu:[96, 99]",85,1089.4186458245829,1538.75439453125
3,"relu:[96, 99]",86,1085.2604316301242,1557.089111328125
3,"relu:[96, 99]",87,1079.5705931304603,1537.7030029296875
3,"relu:[96, 99]",88,1080.1563025033602,1550.2476806640625
3,"relu:[96, 99]",89,1073.4792467780437,1558.742919921875
3,"relu:[96, 99]",90,1071.9029412382392,1566.7987060546875
3,"relu:[96, 99]",91,1063.211342782188,1559.0804443359375
3,"relu:[96, 99]",92,1064.226969138525,1579.0191650390625
3,"relu:[96, 99]",93,1059.7596043521785,1549.68798828125
3,"relu:[96, 99]",94,1054.5869553651435,1550.2706298828125
3,"relu:[96, 99]",95,1051.6988732778898,1551.0233154296875
3,"relu:[96, 99]",96,1045.9325703720037,1562.586669921875
3,"relu:[96, 99]",97,1044.5597531992048,1579.988525390625
3,"relu:[96, 99]",98,1038.408783374636,1556.8890380859375
3,"relu:[96, 99]",99,1036.7300278530327,1538.1693115234375
