rank,architecture,epoch,train_loss,val_mse
1,"relu:[96, 97]",34,309.10892757875774,319.0004577636719
1,"relu:[96, 97]",35,304.10413797826345,314.3195495605469
1,"relu:[96, 97]",36,299.26207546802584,312.5957946777344
1,"relu:[96, 97]",37,295.2029617334875,309.1382141113281
1,"relu:[96, 97]",38,290.9919404890887,307.0486755371094
1,"relu:[96, 97]",39,287.5569756170552,305.0850524902344
1,"relu:[96, 97]",40,284.4477809823765,305.6170349121094
1,"relu:[96, 97]",41,281.50720389085313,305.0018005371094
1,"relu:[96, 97]",42,278.56593855962007,299.7768249511719
1,"relu:[96, 97]",43,275.16655132742864,297.57666015625
1,"relu:[96, 97]",44,272.5493714803205,295.5869140625
1,"relu:[96, 97]",45,269.830918742932,293.52532958984375
1,"relu:[96, 97]",46,267.42570027105336,291.3454284667969
1,"relu:[96, 97]",47,265.3702951380213,291.3772277832031
1,"relu:[96, 97]",48,263.003817198825,289.5569763183594
1,"relu:[96, 97]",49,260.7222150284316,290.7730407714844
1,"relu:[96, 97]",50,258.73220371878057,287.07501220703125
1,"relu:[96, 97]",51,257.28310972863085,286.48358154296875
1,"relu:[96, 97]",52,255.60797896720706,286.6875
1,"relu:[96, 97]",53,253.43202673273328,286.0639343261719
1,"relu:[96, 97]",54,251.58885024413485,281.7882995605469
1,"relu:[96, 97]",55,250.14979078577073,284.5462341308594
1,"relu:[96, 97]",56,249.54743562403291,282.969482421875
1,"relu:[96, 97]",57,247.9574302487169,282.8785095214844
1,"relu:[96, 97]",58,245.42133629714615,282.5561218261719
1,"relu:[96, 97]",59,244.7524559239702,282.60443115234375
1,"relu:[96, 97]",60,242.46938481768058,280.2867736816406
1,"relu:[96, 97]",61,241.19977263572855,280.304931640625
1,"relu:[96, 97]",62,239.2442855491539,279.1890563964844
1,"relu:[96, 97]",63,237.75578249181456,279.857177734375
1,"relu:[96, 97]",64,236.47246325035792,279.0555725097656
1,"relu:[96, 97]",65,235.64725500349468,278.17047119140625
1,"relu:[96, 97]",66,234.024955534421,278.0675964355469
1,"relu:[96, 97]",67,233.1861425787034,276.8263244628906
1,"relu:[96, 97]",68,232.0829080248636,277.61932373046875
1,"relu:[96, 97]",69,230.37541080882443,278.4790954589844
1,"relu:[96, 97]",70,229.86503755433444,277.0796203613281
1,"relu:[96, 97]",71,227.92289580250485,274.86578369140625
1,"relu:[96, 97]",72,226.8144641145093,277.2204895019531
1,"relu:[96, 97]",73,225.88170334400934,275.7891540527344
1,"relu:[96, 97]",74,224.31819754363067,273.45513916015625
1,"relu:[96, 97]",75,224.18975495693385,271.90216064453125
1,"relu:[96, 97]",76,222.8811590451817,273.21484375
1,"relu:[96, 97]",77,221.22789522743543,271.96160888671875
1,"relu:[96, 97]",78,220.55678179681485,274.9906921386719
1,"relu:[96, 97]",79,219.5728083440857,273.32562255859375
1,"relu:[96, 97]",80,218.5729561493708,271.9544677734375
1,"relu:[96, 97]",81,218.18153322062145,271.153076171875
1,"relu:[96, 97]",82,217.62841117622105,273.5128173828125
1,"relu:[96, 97]",83,215.7768061099474,272.84649658203125
1,"relu:[96, 97]",84,214.94205686871516,270.59228515625
1,"relu:[96, 97]",85,214.16299649952316,272.0942687988281
1,"relu:[96, 97]",86,213.33276583724214,272.7754821777344
1,"relu:[96, 97]",87,212.70518507027734,272.6732177734375
1,"relu:[96, 97]",88,212.08445872776997,271.4269104003906
1,"relu:[96, 97]",89,212.72719818888837,271.2910461425781
1,"relu:[96, 97]",90,210.46953798035145,272.2467041015625
1,"relu:[96, 97]",91,209.9211522228654,274.60888671875
1,"relu:[96, 97]",92,208.74804429752626,269.82684326171875
1,"relu:[96, 97]",93,208.6925424423525,272.6430358886719
1,"relu:[96, 97]",94,207.9329972473882,271.77471923828125
1,"relu:[96, 97]",95,207.34355815714835,270.1398010253906
1,"relu:[96, 97]",96,207.49681024793142,274.5104064941406
1,"relu:[96, 97]",97,206.11940488293396,270.0689697265625
1,"relu:[96, 97]",98,205.56273480677203,270.6392822265625
1,"relu:[96, 97]",99,205.52591668991815,270.12005615234375
1,"relu:[96, 97]",100,204.88724083122102,271.02630615234375
1,"relu:[96, 97]",101,204.1103463280232,270.2488708496094
1,"relu:[96, 97]",102,203.71870288970882,269.4241943359375
1,"relu:[96, 97]",103,203.20864743086094,270.8274841308594
1,"relu:[96, 97]",104,203.11300094521349,270.48504638671875
1,"relu:[96, 97]",105,202.2377874920702,269.15576171875
1,"relu:[96, 97]",106,201.76785617043018,270.1007385253906
1,"relu:[96, 97]",107,201.23859643201865,268.8948669433594
1,"relu:[96, 97]",108,201.32598488343834,269.76788330078125
1,"relu:[96, 97]",109,200.5216112459929,269.4978332519531
1,"relu:[96, 97]",110,200.44903228983893,268.3213806152344
1,"relu:[96, 97]",111,200.34762374780325,267.56756591796875
1,"relu:[96, 97]",112,199.97508921529467,266.50006103515625
1,"relu:[96, 97]",113,199.61285997945194,268.6801452636719
1,"relu:[96, 97]",114,200.01710603881634,269.09869384765625
1,"relu:[96, 97]",115,198.41275252880178,270.9102783203125
1,"relu:[96, 97]",116,199.66565940584005,267.3398742675781
1,"relu:[96, 97]",117,197.84137200394164,267.1270446777344
1,"relu:[96, 97]",118,197.03337156091982,267.8493347167969
1,"relu:[96, 97]",119,197.5495310812532,267.86297607421875
1,"relu:[96, 97]",120,196.63708209426616,265.8753356933594
2,"relu:[96, 93]",1,3711.811893957482,3881.984619140625
2,"relu:[96, 93]",2,2909.1246408165644,3171.07421875
2,"relu:[96, 93]",3,2336.407354301086,2451.04248046875
2,"relu:[96, 93]",4,1794.8301516101135,1769.15966796875
2,"relu:[96, 93]",5,1363.2119652938572,1276.32568359375
2,"relu:[96, 93]",6,1096.3121283810672,996.4550170898438
2,"relu:[96, 93]",7,961.6569892469387,861.0501098632812
2,"relu:[96, 93]",8,888.9567537504304,794.3665771484375
2,"relu:[96, 93]",9,842.3193105893292,751.1852416992188
2,"relu:[96, 93]",10,804.8496392635733,714.5494995117188
2,"relu:[96, 93]",11,770.5626051088725,681.9638061523438
2,"relu:[96, 93]",12,739.2030106801835,654.83544921875
2,"relu:[96, 93]",13,709.5471336149656,624.8988037109375
2,"relu:[96, 93]",14,680.7133111327894,598.597412109375
2,"relu:[96, 93]",15,653.457094873475,573.1511840820312
2,"relu:[96, 93]",16,627.8044896888326,552.6617431640625
2,"relu:[96, 93]",17,603.252132557659,533.4038696289062
2,"relu:[96, 93]",18,579.1940095635337,512.0056762695312
2,"relu:[96, 93]",19,556.8830095303338,496.32257080078125
2,"relu:[96, 93]",20,535.2330828939844,480.0571594238281
2,"relu:[96, 93]",21,515.7178955584221,467.71319580078125
2,"relu:[96, 93]",22,497.2491870799694,450.2181701660156
2,"relu:[96, 93]",23,479.1411615627915,438.97613525390625
2,"relu:[96, 93]",24,463.13065956113917,429.5164489746094
2,"relu:[96, 93]",25,446.6165435147551,427.2001037597656
2,"relu:[96, 93]",26,435.4588209638887,407.3938903808594
2,"relu:[96, 93]",27,420.146539387616,400.76513671875
2,"relu:[96, 93]",28,407.62385088051417,391.2571105957031
2,"relu:[96, 93]",29,396.2203935967947,383.8397521972656
2,"relu:[96, 93]",30,385.8588750640862,377.08349609375
2,"relu:[96, 93]",31,375.8578894135512,374.0079040527344
2,"relu:[96, 93]",32,367.28146127331627,366.5502014160156
2,"relu:[96, 93]",33,360.229725179557,361.00738525390625
2,"relu:[96, 93]",34,352.9845606865575,354.5580139160156
2,"relu:[96, 93]",35,346.2231271938531,349.4710998535156
2,"relu:[96, 93]",36,341.0395176030538,347.8686218261719
2,"relu:[96, 93]",37,336.19076306727845,346.7107849121094
2,"relu:[96, 93]",38,331.59421158108034,340.18609619140625
2,"relu:[96, 93]",39,328.5068868941194,338.8574523925781
2,"relu:[96, 93]",40,324.24800471721795,335.6094665527344
2,"relu:[96, 93]",41,320.77032816294275,331.2705078125
2,"relu:[96, 93]",42,318.17691839670465,333.89495849609375
2,"relu:[96, 93]",43,315.3580483565594,330.6980285644531
2,"relu:[96, 93]",44,312.71113675715543,330.0373840332031
2,"relu:[96, 93]",45,310.50294029382246,328.3493957519531
2,"relu:[96, 93]",46,308.3256522230389,326.3629455566406
2,"relu:[96, 93]",47,306.09296123520005,321.45361328125
2,"relu:[96, 93]",48,303.9212366107289,322.3955993652344
2,"relu:[96, 93]",49,302.04177048860976,318.2848205566406
2,"relu:[96, 93]",50,300.5570703148136,318.9242858886719
2,"relu:[96, 93]",51,298.8914736720855,319.2082214355469
2,"relu:[96, 93]",52,297.4264474673114,316.8879089355469
2,"relu:[96, 93]",53,295.87632130774466,317.2602844238281
2,"relu:[96, 93]",54,293.87880355592756,317.1200866699219
2,"relu:[96, 93]",55,293.74575610455673,317.93109130859375
2,"relu:[96, 93]",56,291.7573427924667,310.9634094238281
2,"relu:[96, 93]",57,291.214013188915,310.5820007324219
2,"relu:[96, 93]",58,289.24760741030707,310.1116943359375
2,"relu:[96, 93]",59,288.24691483263325,307.0413818359375
2,"relu:[96, 93]",60,287.96179941733624,306.8524169921875
2,"relu:[96, 93]",61,285.9692539629906,306.24176025390625
2,"relu:[96, 93]",62,284.49895896089214,309.95269775390625
2,"relu:[96, 93]",63,284.28051618636147,303.886962890625
2,"relu:[96, 93]",64,283.8509806488623,306.7610778808594
2,"relu:[96, 93]",65,283.7689168930506,304.8063659667969
2,"relu:[96, 93]",66,281.19941353905233,310.4877624511719
2,"relu:[96, 93]",67,281.2355805780898,303.1461181640625
2,"relu:[96, 93]",68,280.92095043523085,309.7893371582031
2,"relu:[96, 93]",69,279.1677818560425,304.3463134765625
2,"relu:[96, 93]",70,277.9219367581503,299.93060302734375
2,"relu:[96, 93]",71,277.55445147136805,302.6965026855469
2,"relu:[96, 93]",72,277.32504641187893,302.371826171875
2,"relu:[96, 93]",73,275.593356712936,302.86083984375
2,"relu:[96, 93]",74,275.1944697130859,303.8121643066406
2,"relu:[96, 93]",75,274.8155685023543,304.1602783203125
2,"relu:[96, 93]",76,274.38206694855336,299.51873779296875
2,"relu:[96, 93]",77,272.65495988944787,303.86663818359375
2,"relu:[96, 93]",78,273.3412472404764,298.935791015625
2,"relu:[96, 93]",79,271.9017287170511,296.5289306640625
2,"relu:[96, 93]",80,271.76721102477984,300.5621643066406
2,"relu:[96, 93]",81,271.1339109990586,301.6058044433594
2,"relu:[96, 93]",82,270.3371137606818,299.6669616699219
2,"relu:[96, 93]",83,270.5218733819394,300.9111633300781
2,"relu:[96, 93]",84,270.4369563229472,297.8482360839844
2,"relu:[96, 93]",85,268.6916452790572,299.5884094238281
2,"relu:[96, 93]",86,267.6489325773939,295.94097900390625
2,"relu:[96, 93]",87,267.9317105023733,299.5194396972656
2,"relu:[96, 93]",88,266.8629935634444,295.8948974609375
2,"relu:[96, 93]",89,266.01501665113096,295.4613952636719
2,"relu:[96, 93]",90,266.713914688208,293.6861267089844
2,"relu:[96, 93]",91,268.1188316788049,298.19171142578125
2,"relu:[96, 93]",92,264.7729031676451,294.1646728515625
2,"relu:[96, 93]",93,264.10938339396074,297.81854248046875
2,"relu:[96, 93]",94,264.00762301049394,299.5829162597656
2,"relu:[96, 93]",95,263.38907661428954,295.7113037109375
2,"relu:[96, 93]",96,262.8907927779953,298.2063903808594
2,"relu:[96, 93]",97,262.7500051983271,293.1861572265625
2,"relu:[96, 93]",98,262.4650191700422,295.157958984375
2,"relu:[96, 93]",99,263.4603443629254,293.4219055175781
2,"relu:[96, 93]",100,261.0661781887623,294.6317138671875
2,"relu:[96, 93]",101,259.7675470217967,290.402099609375
2,"relu:[96, 93]",102,261.1038333808774,299.8127746582031
2,"relu:[96, 93]",103,260.1789031743834,295.6103820800781
2,"relu:[96, 93]",104,258.84399415146993,296.50469970703125
2,"relu:[96, 93]",105,259.3062792255878,294.19952392578125
2,"relu:[96, 93]",106,259.01881864539143,292.12933349609375
2,"relu:[96, 93]",107,257.77047360403736,290.3719787597656
2,"relu:[96, 93]",108,257.824651780046,292.3343200683594
2,"relu:[96, 93]",109,257.49672353925706,289.5322265625
2,"relu:[96, 93]",110,257.1106687038325,292.77032470703125
2,"relu:[96, 93]",111,256.3290183458868,291.48876953125
2,"relu:[96, 93]",112,257.1878416508302,290.90435791015625
2,"relu:[96, 93]",113,256.1694737271488,295.9895935058594
2,"relu:[96, 93]",114,257.245932363272,293.7633056640625
2,"relu:[96, 93]",115,254.65667302742358,289.1609191894531
2,"relu:[96, 93]",116,254.14684396331216,293.33087158203125
2,"relu:[96, 93]",117,254.27187430014177,288.9947509765625
2,"relu:[96, 93]",118,252.39735229318669,293.3473205566406
2,"relu:[96, 93]",119,252.39179306554445,288.2546081542969
2,"relu:[96, 93]",120,251.824296175431,288.96514892578125
3,"relu:[95, 98]",1,3431.9455202595655,3263.34326171875
3,"relu:[95, 98]",2,2285.828249094696,2358.055419921875
3,"relu:[95, 98]",3,1722.7755262297608,1799.496337890625
3,"relu:[95, 98]",4,1369.9791539998112,1387.2745361328125
3,"relu:[95, 98]",5,1135.8252808860736,1105.1324462890625
3,"relu:[95, 98]",6,983.2848559761183,921.9568481445312
3,"relu:[95, 98]",7,885.7080383228482,819.7267456054688
3,"relu:[95, 98]",8,825.9798823439999,749.5144653320312
3,"relu:[95, 98]",9,785.9179069050905,708.792724609375
3,"relu:[95, 98]",10,757.0127066056668,673.6493530273438
3,"relu:[95, 98]",11,732.4786468773367,650.826171875
3,"relu:[95, 98]",12,708.3004632916842,626.6267700195312
3,"relu:[95, 98]",13,684.4514059081685,603.1834716796875
3,"relu:[95, 98]",14,660.2365693736489,579.5497436523438
3,"relu:[95, 98]",15,636.4395229662235,559.2384033203125
3,"relu:[95, 98]",16,612.4200860380251,540.1338500976562
3,"relu:[95, 98]",17,588.3406746002827,519.5947265625
3,"relu:[95, 98]",18,564.6250638259132,502.92987060546875
3,"relu:[95, 98]",19,542.0445927102768,489.5867614746094
3,"relu:[95, 98]",20,521.6816686482487,474.76702880859375
3,"relu:[95, 98]",21,501.97149864979417,463.1583557128906
3,"relu:[95, 98]",22,484.83850438909434,453.5788879394531
3,"relu:[95, 98]",23,469.4014188309638,450.1969909667969
3,"relu:[95, 98]",24,454.9406000755037,441.49041748046875
3,"relu:[95, 98]",25,442.4905287637103,436.2400207519531
3,"relu:[95, 98]",26,430.48388026241327,428.14056396484375
3,"relu:[95, 98]",27,419.66584353073034,426.07586669921875
3,"relu:[95, 98]",28,410.45768930470877,418.9225769042969
3,"relu:[95, 98]",29,402.03299095517116,416.00360107421875
3,"relu:[95, 98]",30,393.15482575959487,410.14666748046875
3,"relu:[95, 98]",31,386.1358533912122,405.40460205078125
3,"relu:[95, 98]",32,378.7257832570314,402.0464172363281
3,"relu:[95, 98]",33,372.45920122260026,403.3179931640625
3,"relu:[95, 98]",34,365.3202262395819,397.6657409667969
3,"relu:[95, 98]",35,360.19470342813696,389.69915771484375
3,"relu:[95, 98]",36,355.06033544262505,386.3094787597656
3,"relu:[95, 98]",37,349.1939565463813,389.25189208984375
3,"relu:[95, 98]",38,344.357035253941,384.3149108886719
3,"relu:[95, 98]",39,339.3302695232103,386.1971130371094
3,"relu:[95, 98]",40,334.61618753418315,376.5121765136719
3,"relu:[95, 98]",41,330.94576609922626,377.2861022949219
3,"relu:[95, 98]",42,327.3705009310428,374.54681396484375
3,"relu:[95, 98]",43,323.22011380533394,377.01470947265625
3,"relu:[95, 98]",44,319.6675634901548,372.6596374511719
3,"relu:[95, 98]",45,316.2013930677944,372.1997375488281
3,"relu:[95, 98]",46,313.62360519268196,370.4996643066406
3,"relu:[95, 98]",47,311.1109666135237,369.1361999511719
3,"relu:[95, 98]",48,309.3018226578348,368.1297302246094
3,"relu:[95, 98]",49,306.54920468198213,360.0647277832031
3,"relu:[95, 98]",50,304.3594562356095,362.2730407714844
3,"relu:[95, 98]",51,302.5825205362117,359.36322021484375
3,"relu:[95, 98]",52,300.5171370769502,357.3896179199219
3,"relu:[95, 98]",53,298.2517386994297,357.45703125
3,"relu:[95, 98]",54,296.6465297754103,356.12396240234375
3,"relu:[95, 98]",55,294.84152916476955,353.47222900390625
3,"relu:[95, 98]",56,293.44961363488085,357.87738037109375
3,"relu:[95, 98]",57,291.77130085742465,354.5476379394531
3,"relu:[95, 98]",58,290.4269546259356,349.484619140625
3,"relu:[95, 98]",59,288.97564517240113,347.4151916503906
3,"relu:[95, 98]",60,287.5202640478319,352.91790771484375
3,"relu:[95, 98]",61,286.3618014908831,346.5408630371094
3,"relu:[95, 98]",62,284.95282232577813,348.2218933105469
3,"relu:[95, 98]",63,284.0396114332194,341.9883728027344
3,"relu:[95, 98]",64,282.99066527944353,345.5902099609375
3,"relu:[95, 98]",65,281.8016106253748,338.23504638671875
3,"relu:[95, 98]",66,280.62721922656874,341.3293151855469
3,"relu:[95, 98]",67,279.96398372690817,337.05401611328125
3,"relu:[95, 98]",68,278.5077822607746,339.3079528808594
3,"relu:[95, 98]",69,277.4017169214035,331.8073425292969
3,"relu:[95, 98]",70,276.6552953333743,334.46099853515625
3,"relu:[95, 98]",71,275.442206163368,337.543701171875
3,"relu:[95, 98]",72,275.10627095525905,329.60675048828125
3,"relu:[95, 98]",73,273.73426117181947,331.3661193847656
3,"relu:[95, 98]",74,271.75110106930236,334.554931640625
3,"relu:[95, 98]",75,271.32496414238796,335.3311767578125
3,"relu:[95, 98]",76,269.7152286105686,332.8161315917969
3,"relu:[95, 98]",77,268.5502216417737,330.60302734375
3,"relu:[95, 98]",78,268.49915869883864,339.9181823730469
3,"relu:[95, 98]",79,267.9262121255238,329.25909423828125
3,"relu:[95, 98]",80,266.71531681222564,330.2149658203125
3,"relu:[95, 98]",81,265.88874710975904,329.5771179199219
3,"relu:[95, 98]",82,265.5512722569375,330.8777770996094
3,"relu:[95, 98]",83,264.3165112215036,327.14044189453125
3,"relu:[95, 98]",84,263.42476517587613,326.60638427734375
3,"relu:[95, 98]",85,263.226351920758,326.7504577636719
3,"relu:[95, 98]",86,262.6856869008693,326.4961242675781
3,"relu:[95, 98]",87,262.02594798832985,323.31231689453125
3,"relu:[95, 98]",88,261.0236576155333,325.9165954589844
3,"relu:[95, 98]",89,260.1916463201686,322.28472900390625
3,"relu:[95, 98]",90,259.44183877395017,324.1785583496094
3,"relu:[95, 98]",91,258.3662608783128,324.9174499511719
3,"relu:[95, 98]",92,258.21438343777413,319.3751525878906
3,"relu:[95, 98]",93,258.6449284340019,318.3813171386719
3,"relu:[95, 98]",94,257.26446008670956,323.128173828125
3,"relu:[95, 98]",95,256.5312417470231,320.5223388671875
3,"relu:[95, 98]",96,255.68559903901948,320.4759216308594
3,"relu:[95, 98]",97,255.25264520380796,321.60577392578125
3,"relu:[95, 98]",98,254.28467758457063,320.4453125
3,"relu:[95, 98]",99,254.51034337676157,318.54925537109375
3,"relu:[95, 98]",100,253.51375221409694,320.66278076171875
3,"relu:[95, 98]",101,253.54929506346616,319.3849182128906
3,"relu:[95, 98]",102,252.68722591296216,320.2732238769531
3,"relu:[95, 98]",103,251.90602930607147,321.1112365722656
3,"relu:[95, 98]",104,251.2051413942078,315.2996826171875
3,"relu:[95, 98]",105,250.64043574185203,317.2880859375
3,"relu:[95, 98]",106,250.25594123961434,316.7275085449219
3,"relu:[95, 98]",107,249.71825479246718,317.2518310546875
3,"relu:[95, 98]",108,248.75862635269291,321.11395263671875
3,"relu:[95, 98]",109,249.82835522298987,315.7852783203125
3,"relu:[95, 98]",110,248.19933818861423,317.2763366699219
3,"relu:[95, 98]",111,247.8222141550548,318.6988830566406
3,"relu:[95, 98]",112,247.77214455531123,315.4859924316406
3,"relu:[95, 98]",113,247.23561513358962,316.256591796875
3,"relu:[95, 98]",114,246.493107115875,313.65716552734375
3,"relu:[95, 98]",115,245.67750044305075,314.98974609375
3,"relu:[95, 98]",116,245.85172147915787,316.0959777832031
3,"relu:[95, 98]",117,245.40678102465722,314.1676940917969
3,"relu:[95, 98]",118,244.8183145349101,311.9321594238281
3,"relu:[95, 98]",119,244.85416536166244,313.6162414550781
3,"relu:[95, 98]",120,244.0479505765328,316.24249267578125
